subject,lhWhiteSurfArea,lhMeanThickness,rhWhiteSurfArea,rhMeanThickness,WhiteSurfArea,MeanThickness,lhCortexVol,rhCortexVol,CortexVol,lhCorticalWhiteMatterVol,rhCorticalWhiteMatterVol,CorticalWhiteMatterVol,SubCortGrayVol,TotalGrayVol,SupraTentorialVol,IntraCranialVol
0051038,88827.7,3.15821,89856.5,3.16103,178684.2,3.15962,306531.930841,310809.654562,617341.585403,229951.65625,233325.3125,463276.96875,204995.0,822336.585403,1192499.64505,1251563.70443
0051039,81343.9,3.08034,81169.8,3.10879,162513.7,3.094565,279562.114898,280770.463318,560332.578215,190351.515625,191703.25,382054.765625,185269.0,745601.578215,1030136.60382,1129492.59508
0051040,85766.5,2.97451,86338.5,2.96426,172105.0,2.969385,281963.300237,280701.420457,562664.720694,210164.703125,211453.609375,421618.3125,171844.0,734508.720694,1073149.33738,1220697.152
0051041,71782.4,2.96297,71521.4,2.98034,143303.8,2.971655,240522.164723,243441.104027,483963.26875,180661.453125,181467.65625,362129.109375,166984.0,650947.26875,934693.805682,1002818.03184
0051459,98945.9,2.74398,98411.6,2.74898,197357.5,2.74648,298826.682447,299742.682029,598569.364476,271466.265625,268688.21875,540154.484375,200329.0,798898.364476,1232904.73468,1715679.74146
0051044,86690.4,3.12872,86776.4,3.08613,173466.8,3.107425,307307.140455,300713.665255,608020.80571,234333.90625,238799.484375,473133.390625,224786.0,832806.80571,1193367.33208,1034068.57638
0051045,84770.8,2.85595,83382.2,2.90656,168153.0,2.881255,259398.789774,260692.12717,520090.916943,224319.875,221262.9375,445582.8125,138271.0,658361.916943,1053575.37504,810428.858334
0051046,83599.1,2.78415,84255.7,2.7844,167854.8,2.784275,255677.588895,257025.001776,512702.590671,211364.265625,213557.296875,424921.5625,169780.0,682482.590671,1034851.36761,1085384.86948
0051047,85050.5,3.02746,85088.3,3.01205,170138.8,3.019755,280694.847766,281049.538369,561744.386134,218663.421875,219429.140625,438092.5625,189371.0,751115.386134,1091909.51732,1041362.23272
0051048,94035.9,2.85273,93269.6,2.83992,187305.5,2.846325,293373.43368,289118.880711,582492.314391,256972.75,254065.546875,511038.296875,206811.0,789303.314391,1196551.32647,1410690.40844
0051049,83833.8,2.85618,84795.3,2.87897,168629.1,2.867575,269293.779075,274073.471745,543367.25082,214869.375,221334.5,436203.875,181897.0,725264.25082,1071352.38961,1062568.56568
0051050,80735.2,2.82462,80520.3,2.86972,161255.5,2.84717,250570.49028,250827.691073,501398.181352,199657.46875,200315.65625,399973.125,174998.0,676396.181352,1006567.10096,1185008.58135
0051051,72928.2,2.86119,73649.5,2.78942,146577.7,2.825305,236080.259848,232944.151979,469024.411827,188714.296875,188799.046875,377513.34375,162738.0,631762.411827,930020.767972,810874.739781
0051052,81602.3,2.59208,80781.5,2.65019,162383.8,2.621135,233057.343264,233755.785203,466813.128467,215855.671875,214066.8125,429922.484375,162672.0,629485.128467,980802.713692,938912.374856
0051053,92740.5,2.7912,91417.9,2.77201,184158.4,2.781605,288640.060633,283444.785214,572084.845847,239928.15625,237991.4375,477919.59375,203679.0,775763.845847,1169931.91968,1495608.60829
0051054,94358.4,2.83283,92036.9,2.89157,186395.3,2.8622,286180.980139,285994.358208,572175.338348,248439.734375,247419.859375,495859.59375,182186.0,754361.338348,1167083.18394,1067232.58537
0051055,76435.3,2.6598,76523.7,2.70919,152959.0,2.684495,229393.095039,233041.800682,462434.895721,182875.15625,185279.640625,368154.796875,152437.0,614871.895721,914857.174762,1123065.93951
0051056,81277.7,2.87954,83141.7,2.82074,164419.4,2.85014,258628.416963,261358.885571,519987.302534,232583.671875,237813.03125,470396.703125,186050.0,706037.302534,1091505.3608,994970.234815
0051057,88220.0,2.65653,86953.8,2.65089,175173.8,2.65371,253518.442954,250895.541869,504413.984823,258842.84375,255883.578125,514726.421875,193191.0,697604.984823,1120463.49817,997505.645046
0051058,80164.2,2.69256,81967.8,2.6637,162132.0,2.67813,231339.264286,235995.597319,467334.861605,230963.34375,237190.515625,468153.859375,159043.0,626377.861605,1024765.28573,821498.356463
0051060,75498.8,2.59537,74996.4,2.65444,150495.2,2.624905,220231.297122,222248.487921,442479.785043,202955.765625,202270.25,405226.015625,163161.0,605640.785043,949521.133734,1017805.45248
0051061,73369.4,2.48285,74569.5,2.51376,147938.9,2.498305,200691.088289,203232.418201,403923.50649,207635.15625,211362.875,418998.03125,141317.0,545240.50649,910254.197021,1097777.33134
0051062,67374.9,2.56154,68536.4,2.59613,135911.3,2.578835,195367.018335,200792.006136,396159.024471,195187.984375,197686.296875,392874.28125,163151.0,559310.024471,884302.27405,867639.200444
0051063,86895.6,2.7277,88353.4,2.71505,175249.0,2.721375,260313.840602,260783.004482,521096.845084,237700.265625,239695.75,477396.015625,177110.0,698206.845084,1110627.5556,1059957.13292
0051064,81464.9,3.0624,79204.9,3.08015,160669.8,3.071275,273143.893423,268378.070132,541521.963555,202450.328125,200075.875,402526.203125,186976.0,728497.963555,1037880.39265,962309.726023
0051065,82247.6,2.99707,82164.6,3.05085,164412.2,3.02396,271109.780643,276165.813372,547275.594015,213924.375,214500.984375,428425.359375,178940.0,726215.594015,1082075.28456,1167688.67407
0051066,76301.2,2.80883,76556.6,2.78012,152857.8,2.794475,236620.523107,236552.441223,473172.96433,210650.5,209658.359375,420308.859375,181233.0,654405.96433,995406.565909,1017677.41893
0051067,105161.0,2.54392,105534.0,2.56326,210695.0,2.55359,290575.632649,294186.087621,584761.720269,285807.0625,287067.453125,572874.515625,192457.0,777218.720269,1261289.88937,1221313.03831
0051068,80068.7,2.63956,80671.6,2.72754,160740.3,2.68355,235828.518825,245017.957181,480846.476007,231997.03125,226434.796875,458431.828125,175888.0,656734.476007,1028400.79657,1321098.20282
0051069,91160.4,3.10735,92669.8,3.06402,183830.2,3.085685,310741.994427,310349.308753,621091.30318,249062.84375,250413.953125,499476.796875,219033.0,840124.30318,1224222.58273,1322810.59402
0051070,94948.2,3.18066,94527.1,3.23969,189475.3,3.210175,336245.95211,339015.786265,675261.738375,251718.40625,250106.265625,501824.671875,191809.0,867070.738375,1285592.94381,1280459.39307
0051071,88384.1,2.51918,88839.8,2.58409,177223.9,2.551635,253318.179803,257701.051206,511019.231009,217725.546875,217941.859375,435667.40625,177737.0,688756.231009,1036515.45396,1111770.85597
0051072,82886.3,2.44322,81077.5,2.48208,163963.8,2.46265,219511.46332,218191.12875,437702.59207,247764.359375,242313.78125,490078.140625,173939.0,611641.59207,1022845.01537,1320248.84176
0051073,80354.8,2.84303,80114.4,2.92359,160469.2,2.88331,251216.779513,259897.878176,511114.657689,190045.8125,193130.5625,383176.375,155243.0,666357.657689,987791.91919,870038.088573
0051074,101261.0,2.99964,101394.0,2.98983,202655.0,2.994735,335248.03642,332093.739714,667341.776135,277800.203125,275291.0625,553091.265625,194758.0,862099.776135,1337922.82266,1207216.30416
0051075,96428.3,2.80137,97551.2,2.77186,193979.5,2.786615,297625.388699,298638.126362,596263.515061,251682.265625,254862.71875,506544.984375,200638.0,796901.515061,1204336.61011,1281336.272
0051076,101036.0,2.61542,101642.0,2.67399,202678.0,2.644705,291776.971665,299176.146351,590953.118016,281949.546875,284814.703125,566764.25,208816.0,799769.118016,1263148.8158,1152134.25194
0051077,82220.3,2.71621,82015.0,2.75908,164235.3,2.737645,249092.935382,250699.358083,499792.293465,231641.828125,231794.9375,463436.765625,167638.0,667430.293465,1063374.39037,1157996.55961
0051078,87574.2,2.9802,88602.2,2.99309,176176.4,2.986645,295069.199679,298785.523259,593854.722938,209537.390625,211397.640625,420935.03125,208747.0,802601.722938,1109085.11106,1083442.25568
0051079,92421.5,3.07285,93155.5,3.03112,185577.0,3.051985,316447.602423,313032.889644,629480.492066,213161.484375,216402.34375,429563.828125,171613.0,801093.492066,1168659.25462,1110423.67505
0051080,92722.4,3.07521,91721.0,3.09658,184443.4,3.085895,317148.728212,315786.134772,632934.862983,219649.796875,218778.890625,438428.6875,202563.0,835497.862983,1172913.68939,1207377.29561
0051081,83923.3,2.91152,83342.0,2.95915,167265.3,2.935335,265620.392994,266712.097871,532332.490865,208971.390625,210555.296875,419526.6875,187429.0,719761.490865,1051430.90826,1099238.14802
0051082,95819.6,2.93362,94318.0,2.94485,190137.6,2.939235,309536.720413,306254.519075,615791.239489,242195.375,239863.484375,482058.859375,189220.0,805011.239489,1197894.40494,1419050.49249
0051083,94417.1,3.01232,93897.8,3.02173,188314.9,3.017025,319709.530688,321388.221437,641097.752125,233238.859375,235738.0625,468976.921875,200086.0,841183.752125,1209970.85441,1190354.78625
0051084,92747.5,2.89812,93736.5,2.90625,186484.0,2.902185,298856.578794,298697.20509,597553.783883,232029.390625,233094.890625,465124.28125,160321.0,757874.783883,1159748.3754,949238.680275
0051085,84128.2,3.07792,85124.2,3.08511,169252.4,3.081515,293146.717848,295131.77308,588278.490928,234172.609375,237420.703125,471593.3125,210546.0,798824.490928,1176029.21331,1191864.52017
0051086,97507.0,3.0228,98540.0,2.98715,196047.0,3.004975,318564.700119,315185.667611,633750.367731,273477.609375,276677.046875,550154.65625,197772.0,831522.367731,1322181.02616,1618474.53179
0051087,92005.7,3.02294,93585.2,2.98067,185590.9,3.001805,316057.527591,316105.029942,632162.557533,237866.484375,243341.640625,481208.125,223076.0,855238.557533,1233193.72529,1430265.88097
0051088,93515.6,2.92652,94213.5,2.91533,187729.1,2.920925,299534.183988,300411.695514,599945.879502,227556.078125,228985.734375,456541.8125,157539.0,757484.879502,1152916.13125,1051233.21432
0051089,85917.8,3.00128,88076.3,3.03857,173994.1,3.019925,289284.189794,301461.716734,590745.906528,208816.34375,212716.53125,421532.875,179149.0,769894.906528,1101515.36907,1121553.46467
0051090,98251.6,3.01706,98604.2,3.01761,196855.8,3.017335,326561.101792,323419.366858,649980.46865,247929.171875,248371.828125,496301.0,206816.0,856796.46865,1258391.61411,1315172.24112
0051091,99908.3,3.09963,101176.0,2.9874,201084.3,3.043515,343296.390245,337756.062322,681052.452568,260003.046875,262481.765625,522484.8125,210717.0,891769.452568,1310446.71555,1478063.2652
0051093,87658.0,2.97744,88480.9,2.98758,176138.9,2.98251,290090.700456,289962.767094,580053.467551,203731.34375,205887.84375,409619.1875,164126.0,744179.467551,1070739.69164,1059041.89589
0051094,92780.8,3.09047,95003.1,3.07319,187783.9,3.08183,315531.851936,321806.607317,637338.459253,238431.4375,242118.09375,480549.53125,192732.0,830070.459253,1212984.17575,1213438.10383
0051095,97530.1,2.86998,99808.0,2.91383,197338.1,2.891905,316224.431459,325187.811515,641412.242974,263198.703125,267296.171875,530494.875,193814.0,835226.242974,1291585.80815,1113172.18709
0051096,96573.6,2.92512,98052.8,2.867,194626.4,2.89606,305976.109636,303464.897513,609441.007149,270808.015625,273946.640625,544754.65625,210709.0,820150.007149,1274011.73665,1174772.10173
0051097,96617.2,2.85905,96877.5,2.8569,193494.7,2.857975,310327.7217,307799.51781,618127.23951,250879.984375,247473.3125,498353.296875,213775.0,831902.23951,1236585.85156,1385737.07704
0051098,96032.8,2.86688,97390.1,2.86563,193422.9,2.866255,305564.318671,309363.996031,614928.314702,251419.125,255464.46875,506883.59375,203389.0,818317.314702,1220044.44737,1167193.9435
0051099,85317.5,2.85706,86004.5,2.875,171322.0,2.86603,270417.123886,272158.335545,542575.459431,218664.09375,223228.265625,441892.359375,197516.0,740091.459431,1081817.48512,1191900.59569
0051100,85011.9,2.74266,85172.2,2.81474,170184.1,2.7787,261508.908835,267212.071697,528720.980531,226756.640625,227568.84375,454325.484375,198088.0,726808.980531,1086593.89043,1327835.95967
0051101,89764.4,2.76877,89774.9,2.85418,179539.3,2.811475,278412.236367,285738.5693,564150.805667,233892.328125,233700.046875,467592.375,204010.0,768160.805667,1132324.71692,1191862.08624
0051102,98849.8,2.92222,97577.5,2.92281,196427.3,2.922515,317963.324513,317375.668381,635338.992894,248234.625,247565.703125,495800.328125,208918.0,844256.992894,1252427.709,1204575.94131
0051103,100506.0,2.99783,102602.0,3.01502,203108.0,3.006425,337616.984612,341877.280965,679494.265577,278541.265625,282160.0,560701.265625,222724.0,902218.265577,1358293.4508,1256532.69819
0051104,96176.0,2.88114,96741.8,2.89955,192917.8,2.890345,303767.598531,304911.06822,608678.666751,269341.75,269815.953125,539157.703125,197611.0,806289.666751,1265604.28093,1261676.68761
0051105,83268.0,2.69084,83596.4,2.67843,166864.4,2.684635,246759.9504,246665.386721,493425.337121,223798.75,226782.734375,450581.484375,171996.0,665421.337121,1036650.99119,1015837.99554
0051106,93565.7,2.90987,94557.6,2.8915,188123.3,2.900685,293813.142759,296234.392908,590047.535667,286182.875,284902.359375,571085.234375,207775.0,797822.535667,1277398.54658,1134704.43802
0051107,94989.0,2.67415,95331.1,2.69244,190320.1,2.683295,279264.334679,282838.355491,562102.69017,282784.375,280643.625,563428.0,208620.0,770722.69017,1237734.3977,1362233.58163
0051108,83913.1,2.896,83729.4,2.90482,167642.5,2.90041,268106.022726,267435.347426,535541.370152,230327.046875,228709.765625,459036.8125,188361.0,723902.370152,1090597.4658,930645.865926
0051109,80770.7,2.74554,82121.7,2.66656,162892.4,2.70605,251821.104836,246923.188409,498744.293245,242792.6875,245381.3125,488174.0,200387.0,699131.293245,1105088.46539,1233804.14859
0051110,101961.0,2.88567,103800.0,2.88407,205761.0,2.88487,323267.11466,330584.111785,653851.226446,303346.484375,305741.21875,609087.703125,200962.0,854813.226446,1389401.14906,1624523.35632
0051111,94489.4,2.69308,96568.5,2.62448,191057.9,2.65878,282039.064534,281750.498583,563789.563117,275242.96875,280288.0,555530.96875,191009.0,754798.563117,1232857.62358,1504620.7002
0051112,91006.0,2.4585,92112.4,2.53931,183118.4,2.498905,242745.954755,251691.333581,494437.288337,274800.296875,277886.734375,552687.03125,142352.0,636789.288337,1147726.93726,863843.22339
0051113,88711.4,2.53493,90565.3,2.60947,179276.7,2.5722,248033.571883,256376.377726,504409.949608,262761.609375,264202.484375,526964.09375,202907.0,707316.949608,1134505.19278,1154906.62607
0051114,93973.0,2.74739,94903.9,2.77339,188876.9,2.76039,285236.374289,291171.688216,576408.062505,291417.921875,296471.53125,587889.453125,201152.0,777560.062505,1273518.13554,1309045.18697
0051115,95334.9,2.68573,95844.3,2.76206,191179.2,2.723895,289773.080288,299403.52302,589176.603307,260316.296875,263521.15625,523837.453125,220700.0,809876.603307,1244057.50947,1459790.74681
0051116,95064.3,2.61135,93433.3,2.64195,188497.6,2.62665,273503.120022,273634.50711,547137.627132,277518.28125,276402.625,553920.90625,182194.0,729331.627132,1212879.5913,1236884.60983
0051117,83393.2,2.60352,83755.3,2.52807,167148.5,2.565795,236077.374282,233567.101008,469644.47529,241222.296875,242292.75,483515.046875,170332.0,639976.47529,1048983.69593,1263562.98048
0051118,80826.6,2.37122,80928.7,2.41994,161755.3,2.39558,204140.800413,206780.448314,410921.248726,240974.0625,242445.625,483419.6875,190634.0,601555.248726,979228.097837,1217840.98114
0051119,91847.5,2.64709,93008.2,2.57604,184855.7,2.611565,263824.237092,263340.113708,527164.3508,282990.5,281873.546875,564864.046875,200007.0,727171.3508,1208825.50213,1123937.59834
0051120,95703.1,2.89291,95080.8,2.87498,190783.9,2.883945,306532.189969,301905.463388,608437.653356,235296.109375,234438.875,469734.984375,190447.0,798884.653356,1169560.39314,1118332.88223
0051121,77260.0,2.97927,76865.8,3.00278,154125.8,2.991025,255758.910483,256486.817116,512245.7276,195812.15625,194298.625,390110.78125,170406.0,682651.7276,995342.773352,991532.276844
0051122,92533.4,2.84627,93867.6,2.83821,186401.0,2.84224,292014.749202,295292.232474,587306.981676,263518.015625,264268.265625,527786.28125,193018.0,780324.981676,1226703.12901,1508545.42303
0051123,89546.7,2.98077,90595.7,2.97271,180142.4,2.97674,287888.682624,288976.271465,576864.95409,230816.421875,235883.5625,466699.984375,195423.0,772287.95409,1140265.78106,1094865.92139
0051124,106433.0,2.84378,104809.0,2.89247,211242.0,2.868125,342773.543396,341992.339641,684765.883037,285728.9375,286502.734375,572231.671875,230500.0,915265.883037,1388981.70888,1709340.39532
0051125,93801.4,2.77459,94032.5,2.75437,187833.9,2.76448,292563.020259,292126.350288,584689.370547,247294.3125,247364.515625,494658.828125,200651.0,785340.370547,1186636.45044,1291214.92506
0051126,90388.8,2.50057,90960.0,2.52351,181348.8,2.51204,243908.638082,247304.647048,491213.28513,228593.203125,231148.109375,459741.3125,162675.0,653888.28513,1032856.73588,1262158.35811
0051127,101462.0,2.62203,103626.0,2.59376,205088.0,2.607895,297004.909377,298988.725945,595993.635322,288339.40625,290541.03125,578880.4375,192941.0,788934.635322,1282469.73167,1165539.49664
0051128,103634.0,2.69873,103598.0,2.75596,207232.0,2.727345,304641.791485,307156.500663,611798.292147,286126.6875,286963.71875,573090.40625,220971.0,832769.292147,1313532.12177,1239230.22986
0051129,90379.0,2.61796,90025.6,2.6085,180404.6,2.61323,257979.474977,257399.924816,515379.399793,243217.609375,244241.453125,487459.0625,157048.0,672427.399793,1097441.94907,948666.806325
0051130,81211.5,2.68284,82779.3,2.76669,163990.8,2.724765,244974.744685,252769.694085,497744.438771,231416.15625,237144.734375,468560.890625,174932.0,672676.438771,1076101.89402,1307970.63318
0051131,96426.9,2.64788,96614.0,2.68488,193040.9,2.66638,275717.525471,279980.998562,555698.524034,283379.625,285284.34375,568663.96875,195426.0,751124.524034,1238727.35409,1572646.59223
0051146,93388.4,2.59747,94659.2,2.63525,188047.6,2.61636,266965.827488,271201.317521,538167.145009,267536.84375,270097.109375,537633.953125,203391.0,741558.145009,1191959.68935,1543144.39278
0051147,90689.1,2.66269,90457.8,2.64454,181146.9,2.653615,268992.079906,266901.531468,535893.611373,244689.625,243811.625,488501.25,189301.0,725194.611373,1148991.87478,1419474.50766
0051148,82875.7,2.49019,84963.6,2.49184,167839.3,2.491015,228718.943264,232835.943665,461554.886929,238750.515625,242729.5,481480.015625,178700.0,640254.886929,1035628.13524,902875.051103
0051149,79576.3,2.70538,78068.9,2.69508,157645.2,2.70023,237906.345204,231669.755169,469576.100373,210950.9375,208726.21875,419677.15625,183893.0,653469.100373,982807.545097,1229487.75635
0051150,95211.8,2.48465,96910.0,2.49674,192121.8,2.490695,254351.669196,256520.459731,510872.128927,266307.96875,274011.359375,540319.328125,177197.0,688069.128927,1148239.05642,1390025.75642
0051151,105640.0,2.45761,103708.0,2.47581,209348.0,2.46671,279195.601238,277668.958706,556864.559944,319897.515625,317547.078125,637444.59375,218389.0,775253.559944,1301884.83359,1518062.24637
0051152,94466.8,2.54569,94967.3,2.57215,189434.1,2.55892,264779.047722,266159.722927,530938.77065,273707.171875,273930.40625,547637.578125,177833.0,708771.77065,1200710.87508,1479567.14888
0051153,92189.8,2.53148,92589.1,2.63691,184778.9,2.584195,256764.645043,263252.956949,520017.601992,274467.328125,281542.453125,556009.78125,190470.0,710487.601992,1177782.15001,1405213.45684
0051154,87367.0,2.52708,86539.8,2.51508,173906.8,2.52108,234548.495996,233698.976652,468247.472648,255612.484375,258549.109375,514161.59375,174900.0,643147.472648,1073588.23047,1214304.95998
0051155,96747.2,2.65747,95797.6,2.67492,192544.8,2.666195,279008.890572,278015.292308,557024.18288,304632.484375,305652.53125,610285.015625,186309.0,743333.18288,1278368.6188,1415588.0047
0051156,95283.0,2.65262,94103.7,2.60895,189386.7,2.630785,273897.34813,268917.995335,542815.343465,270044.953125,265517.265625,535562.21875,190593.0,733408.343465,1187180.72063,1382952.50926
0051457,109882.0,2.60858,109479.0,2.6475,219361.0,2.62804,306845.422575,310003.708714,616849.131288,318203.359375,315216.21875,633419.578125,225839.0,842688.131288,1380043.88988,1938921.9821
0050102,92218.5,2.81039,93870.2,2.81207,186088.7,2.81123,300733.331167,299573.361367,600306.692534,220549.875,222986.40625,443536.28125,206979.0,807285.692534,1150811.7064,1484693.04551
0050106,83970.1,2.99975,84269.6,3.05334,168239.7,3.026545,287106.899505,291510.079923,578616.979428,228045.453125,225457.109375,453502.5625,167792.0,746408.979428,1136343.4344,1363594.63023
0050104,98727.0,2.89823,98301.6,2.87227,197028.6,2.88525,320579.673775,316709.81635,637289.490125,303352.953125,302419.0,605771.953125,214623.0,851912.490125,1386151.89496,1652324.01369
0050105,85705.5,2.99504,84167.4,3.00118,169872.9,2.99811,283893.944312,280962.381792,564856.326104,234729.15625,230917.046875,465646.203125,208228.0,773084.326104,1124381.67032,1252907.9443
0050109,87221.3,2.49213,86985.9,2.49285,174207.2,2.49249,236946.380011,236795.292856,473741.672868,241524.796875,241313.609375,482838.40625,174864.0,648605.672868,1047215.53313,1245943.25033
0050108,89571.9,2.67769,89350.5,2.57527,178922.4,2.62648,265859.648597,256490.60845,522350.257047,244589.75,241944.390625,486534.140625,199337.0,721687.257047,1119834.1653,1546008.08471
0050107,102426.0,2.59985,102801.0,2.59824,205227.0,2.599045,289308.258861,292866.821904,582175.080765,301572.96875,305731.59375,607304.5625,221866.0,804041.080765,1309866.75289,1523870.09634
0050112,80309.4,2.6896,80630.3,2.70511,160939.7,2.697355,239407.820662,239117.054088,478524.87475,249257.4375,251633.703125,500891.140625,194528.0,673052.87475,1090960.40653,1400644.35671
0050111,86590.0,2.74257,87701.9,2.77568,174291.9,2.759125,269711.820026,274644.436796,544356.256821,248842.109375,252980.78125,501822.890625,194258.0,738614.256821,1151153.72918,1260344.29136
0050110,70751.8,2.62995,67875.4,2.63894,138627.2,2.634445,215468.778679,205304.226487,420773.005166,221245.0625,213518.921875,434763.984375,178211.0,598984.005166,962884.791168,1463023.73471
0050114,84545.2,2.58306,85507.6,2.5703,170052.8,2.57668,245262.031121,245056.389896,490318.421017,239611.640625,244421.09375,484032.734375,185591.0,675909.421017,1093342.30003,1416817.87547
0050113,80409.1,2.65287,80759.8,2.65249,161168.9,2.65268,239310.428115,240147.109823,479457.537938,219082.984375,218188.734375,437271.71875,177232.0,656689.537938,1005999.40525,1312278.51961
0050117,84954.4,2.77831,86118.4,2.78363,171072.8,2.78097,264783.497153,269369.602676,534153.099829,255926.890625,260273.8125,516200.703125,200904.0,735057.099829,1155499.43456,1328222.86263
0050115,78963.1,2.66288,80354.6,2.67987,159317.7,2.671375,235122.468817,239179.142894,474301.611711,204906.140625,206602.890625,411509.03125,184549.0,658850.611711,988781.487199,1226926.02026
0050116,94231.8,2.76115,96013.8,2.76727,190245.6,2.76421,289191.275208,292666.136395,581857.411602,254844.578125,256871.15625,511715.734375,211393.0,793250.411602,1201926.41807,1467113.41485
0050120,82278.3,2.88112,83974.4,2.85943,166252.7,2.870275,268290.587944,275704.802158,543995.390102,214411.6875,214904.03125,429315.71875,155897.0,699892.390102,1058267.28002,1341772.67628
0050119,81240.8,2.89788,81491.7,2.93111,162732.5,2.914495,260526.419025,264101.300701,524627.719727,223210.515625,224910.15625,448120.671875,169207.0,693834.719727,1073453.28288,958785.437145
0050118,97792.5,2.84152,98107.4,2.80626,195899.9,2.82389,316567.696272,311112.46883,627680.165103,263671.734375,264200.359375,527872.09375,146269.0,773949.165103,1311090.64326,1642374.53112
0050121,96454.2,2.85985,96839.5,2.89692,193293.7,2.878385,308598.177637,313296.705839,621894.883477,299844.84375,299147.78125,598992.625,212117.0,834011.883477,1347471.74123,1540965.94111
0050122,81926.1,2.88575,81990.3,2.89389,163916.4,2.88982,275295.24229,279211.936675,554507.178965,214721.09375,217489.9375,432211.03125,179354.0,733861.178965,1094480.45431,1309407.26126
0050123,95240.0,2.47105,96559.0,2.48226,191799.0,2.476655,259789.942207,261476.137737,521266.079944,283352.96875,284903.3125,568256.28125,182932.0,704198.079944,1218101.56864,1424889.70389
0050125,80801.0,2.57767,82823.9,2.5875,163624.9,2.582585,229470.604168,236287.86843,465758.472598,235471.84375,242003.546875,477475.390625,180732.0,646490.472598,1034727.90584,1346166.96912
0050124,79984.3,2.75776,79576.4,2.86042,159560.7,2.80909,251905.619936,260811.849917,512717.469853,230798.8125,228985.71875,459784.53125,171345.0,684062.469853,1075422.38525,1252534.58012
0050127,85334.8,2.90886,84526.7,2.86174,169861.5,2.8853,273058.727859,269459.162444,542517.890303,223312.703125,225118.609375,448431.3125,171600.0,714117.890303,1096930.18015,1185101.73587
0050128,86073.8,2.91656,85995.6,2.89495,172069.4,2.905755,282434.415327,280699.874742,563134.290069,241075.5,239727.21875,480802.71875,198426.0,761560.290069,1158339.81082,1319972.53875
0050126,78173.0,2.56817,77810.4,2.55901,155983.4,2.56359,229239.390577,224869.826126,454109.216704,211443.5,214982.75,426426.25,201884.0,655993.216704,981174.172207,1250164.67335
0050131,96266.8,2.89357,96618.4,2.85939,192885.2,2.87648,317435.074058,314585.564405,632020.638463,299499.5,302784.375,602283.875,214191.0,846211.638463,1357458.67986,1503296.52645
0050129,75289.0,2.71074,75496.9,2.74463,150785.9,2.727685,226051.251466,229811.797235,455863.048701,177760.3125,178926.921875,356687.234375,150744.0,606607.048701,906490.477347,957413.272264
0050130,88440.5,2.64174,87126.5,2.65368,175567.0,2.64771,262090.206202,258895.652888,520985.85909,245036.15625,240612.984375,485649.140625,206081.0,727066.85909,1140588.0099,1507114.94931
0050133,69442.3,2.77416,66118.1,2.66143,135560.4,2.717795,222921.941005,203193.636801,426115.577806,224450.359375,211407.9375,435858.296875,196571.0,622686.577806,994494.751806,1442949.84313
0050132,104116.0,3.05509,103064.0,3.03945,207180.0,3.04727,367095.361875,363026.707959,730122.069834,322228.96875,316575.59375,638804.5625,231852.0,961974.069834,1507328.03962,1751195.91254
0050134,87616.2,2.70231,88701.7,2.70098,176317.9,2.701645,260788.250474,260518.21031,521306.460784,248563.546875,252695.671875,501259.21875,175664.0,696970.460784,1121339.05328,1207776.88259
0050135,92979.8,2.838,91960.7,2.77837,184940.5,2.808185,291199.735781,286335.40936,577535.14514,259612.828125,258694.984375,518307.8125,151040.0,728575.14514,1215315.0522,1000187.93127
0050136,96535.7,2.56378,92675.7,2.53592,189211.4,2.54985,273378.522426,259200.812105,532579.334531,309283.46875,296930.015625,606213.484375,155101.0,687680.334531,1277229.73514,1532103.6966
0050137,95702.6,2.85067,96608.8,2.75732,192311.4,2.803995,303317.309059,298599.925949,601917.235008,295074.421875,293179.78125,588254.203125,208384.0,810301.235008,1318654.74029,1553354.58316
0050002,92418.8,2.76957,94764.4,2.70881,187183.2,2.73919,285665.330287,286619.820946,572285.151233,259686.890625,263398.6875,523085.578125,207752.0,780037.151233,1214893.08261,1179637.11938
0050003,87885.7,2.50265,87165.9,2.46598,175051.6,2.484315,243855.608705,238198.914205,482054.52291,260271.703125,258244.640625,518516.34375,218917.0,700971.52291,1122435.31451,1113928.61722
0050004,91784.3,2.76074,92472.1,2.72797,184256.4,2.744355,278829.245598,275281.027515,554110.273113,263894.171875,264675.6875,528569.859375,204560.0,758670.273113,1196003.16496,1157974.81509
0050005,83568.4,2.66257,83948.8,2.67358,167517.2,2.668075,251982.090849,256333.411697,508315.502546,215585.53125,215132.5,430718.03125,204768.0,713083.502546,1053886.74982,1050591.52405
0050006,91779.7,2.88342,91309.1,2.86018,183088.8,2.8718,287024.341256,287147.948746,574172.290002,247436.46875,244003.25,491439.71875,202682.0,776854.290002,1168082.9954,1123528.28707
0050007,110281.0,2.4961,111085.0,2.53058,221366.0,2.51334,300825.463457,305688.746654,606514.210111,320356.921875,323819.328125,644176.25,222901.0,829415.210111,1379118.22391,1394440.88658
0050008,89371.0,2.41048,89288.6,2.44686,178659.6,2.42867,233514.003431,234528.361658,468042.36509,263181.984375,259981.171875,523163.15625,180221.0,648263.36509,1100322.3637,1135005.64773
0050009,92899.6,2.60455,94265.5,2.59392,187165.1,2.599235,261281.551845,261963.873198,523245.425043,284308.25,286645.421875,570953.671875,217165.0,740410.425043,1266058.71057,1760876.73898
